gender,pf_o_att,pf_o_sin,pf_o_int,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,imprelig,date,go_out,tvsports,exercise,dining,museums,art,hiking,gaming,reading,tv,theater,concerts,music,attr1_1,sinc1_1,intel1_1,shar1_1,intel3_1,dec,attr,sinc,intel,fun,match_es,length,numdat_2,race_o_1.0,race_o_4.0,field_cd_2.0,field_cd_3.0,field_cd_4.0,field_cd_6.0,field_cd_7.0,field_cd_9.0,field_cd_11.0,field_cd_15.0,race_2.0,race_3.0,race_6.0,goal_5.0,career_c_1.0,career_c_3.0,career_c_4.0,career_c_5.0,career_c_7.0,career_c_10.0,career_c_11.0,subject_attractiveness_mean,subject_sincerity_mean,subject_intelligence_mean,subject_fun_mean,subject_ambition_mean,subject_shared_interest_mean,age_difference,attractiveness_difference,fun_difference,ambition_difference,shared_interest_difference
True,20,25,15,-0.09373388356127463,0.477190091249148,-0.24424932938481214,-0.20668243672560274,0.6863568640271979,-1.6189545701109145,3,7,3,4,2,9,6,5,4,9,9,8,7,2,8,10,20,35,20,9,False,6,10,6,3,4,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,5.133333333333334,7.666666666666667,7.733333333333333,6.666666666666667,6.733333333333333,5.333333333333333,1.423715316441425,-1.2618215649656623,0.6362232163243264,0.008892929719978331,1.0924570513329173
True,15,3,50,-0.6067846021161059,-0.09904708694064061,0.4057131050506314,0.3068505820891273,0.12956178214776334,1.1875311264265518,3,7,3,4,2,9,6,5,4,9,9,8,7,2,8,10,20,35,20,9,True,10,10,10,10,4,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,5.133333333333334,7.666666666666667,7.733333333333333,6.666666666666667,6.733333333333333,5.333333333333333,-0.21349751999992042,1.6116774321947092,0.6362232163243264,0.648555076547913,-0.08784740361196283
True,20,20,20,-0.6067846021161059,1.0534272694389366,0.4057131050506314,-0.7202154555403328,0.12956178214776334,-0.2157117218421814,1,4,2,2,8,8,8,8,8,8,8,5,4,3,6,50,0,10,10,8,False,5,5,6,4,4,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.722222222222222,6.444444444444445,7.0,7.555555555555555,7.166666666666667,5.277777777777778,-0.5409400872881895,-1.2618215649656623,-0.5949032846119585,-1.270431363935891,-0.08784740361196283
True,20,20,10,1.445418272103219,1.0534272694389366,0.4057131050506314,1.8474496385333175,0.6863568640271979,0.7197835103369741,1,4,2,2,8,8,8,8,8,8,8,5,4,3,6,50,0,10,10,8,False,5,6,5,5,4,3,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.722222222222222,6.444444444444445,7.0,7.555555555555555,7.166666666666667,5.277777777777778,2.078600451017963,1.0369776327626348,1.8673497172606113,0.648555076547913,1.0924570513329173
True,20,20,20,-0.09373388356127463,-1.8277586215100066,-2.194136632691143,-1.2337484743550629,0.12956178214776334,-0.6834593379317592,1,4,2,2,8,8,8,8,8,8,8,5,4,3,6,50,0,10,10,8,True,8,5,6,7,4,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.722222222222222,6.444444444444445,7.0,7.555555555555555,7.166666666666667,5.277777777777778,1.751157883729694,-0.11242196610151375,0.6362232163243264,-1.270431363935891,-0.08784740361196283
True,40,10,30,-2.1459367577805994,-1.8277586215100066,-2.8440990671265864,-0.20668243672560274,-3.2112087091288437,-1.6189545701109145,1,4,2,2,8,8,8,8,8,8,8,5,4,3,6,50,0,10,10,8,False,3,8,6,3,4,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.722222222222222,6.444444444444445,7.0,7.555555555555555,7.166666666666667,5.277777777777778,-0.21349751999992042,-0.6871217655335881,0.6362232163243264,2.567541517031717,-1.268151858556843
True,10,25,20,-0.6067846021161059,-3.5564701560793726,-0.8942117638202557,0.8203836009038574,-2.654413627249409,-1.6189545701109145,1,4,2,2,8,8,8,8,8,8,8,5,4,3,6,50,0,10,10,8,False,4,6,5,6,4,3,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.722222222222222,6.444444444444445,7.0,7.555555555555555,7.166666666666667,5.277777777777778,0.44138761457661774,-0.6871217655335881,0.020659965856183935,0.648555076547913,0.5023048238604773
True,10,10,30,-0.6067846021161059,-0.09904708694064061,1.055675539486075,1.3339166197185874,1.2431519459066322,-0.6834593379317592,1,4,2,2,8,8,8,8,8,8,8,5,4,3,6,50,0,10,10,8,False,3,6,5,6,4,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.722222222222222,6.444444444444445,7.0,7.555555555555555,7.166666666666667,5.277777777777778,0.7688301818648868,-0.11242196610151375,0.6362232163243264,1.2882172233758478,-1.268151858556843
True,20,20,20,0.41931683499355654,-0.09904708694064061,-0.24424932938481214,-0.20668243672560274,1.7999470277860667,-0.2157117218421814,1,4,2,2,8,8,8,8,8,8,8,5,4,3,6,50,0,10,10,8,False,3,7,6,7,4,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.722222222222222,6.444444444444445,7.0,7.555555555555555,7.166666666666667,5.277777777777778,1.751157883729694,1.0369776327626348,-0.5949032846119585,1.9278793702037824,-1.268151858556843
True,10,30,20,0.9323675535483877,1.0534272694389366,1.055675539486075,1.8474496385333175,1.7999470277860667,1.1875311264265518,1,4,2,2,8,8,8,8,8,8,8,5,4,3,6,50,0,10,10,8,True,7,7,6,6,4,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.722222222222222,6.444444444444445,7.0,7.555555555555555,7.166666666666667,5.277777777777778,0.7688301818648868,-0.6871217655335881,1.2517864667924687,1.2882172233758478,-0.08784740361196283
True,20,20,20,-1.119835320670937,-1.2515214433202178,0.4057131050506314,0.8203836009038574,0.6863568640271979,0.2520358942473963,1,4,2,2,8,8,8,8,8,8,8,5,4,3,6,50,0,10,10,8,False,5,4,7,4,4,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.722222222222222,6.444444444444445,7.0,7.555555555555555,7.166666666666667,5.277777777777778,1.751157883729694,-0.6871217655335881,1.2517864667924687,-0.6307692171079563,-0.08784740361196283
True,20,25,25,-2.1459367577805994,-2.9802329778895835,-1.5441741982556993,-0.20668243672560274,0.6863568640271979,-1.1512069540213368,1,4,2,2,8,8,8,8,8,8,8,5,4,3,6,50,0,10,10,8,False,6,6,6,6,4,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.722222222222222,6.444444444444445,7.0,7.555555555555555,7.166666666666667,5.277777777777778,1.751157883729694,1.0369776327626348,-1.210466535080101,0.008892929719978331,0.5023048238604773
True,10,20,15,0.9323675535483877,1.0534272694389366,-0.24424932938481214,1.3339166197185874,0.12956178214776334,0.7197835103369741,1,4,2,2,8,8,8,8,8,8,8,5,4,3,6,50,0,10,10,8,False,6,6,6,6,4,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.722222222222222,6.444444444444445,7.0,7.555555555555555,7.166666666666667,5.277777777777778,2.078600451017963,-0.11242196610151375,0.6362232163243264,0.008892929719978331,-0.08784740361196283
True,15,20,25,-1.119835320670937,1.0534272694389366,1.055675539486075,0.3068505820891273,0.6863568640271979,-0.6834593379317592,1,4,2,2,8,8,8,8,8,8,8,5,4,3,6,50,0,10,10,8,True,7,7,6,7,4,3,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.722222222222222,6.444444444444445,7.0,7.555555555555555,7.166666666666667,5.277777777777778,1.0962727491531559,0.46227783333056055,-1.210466535080101,0.008892929719978331,-0.08784740361196283
True,15,20,20,-0.09373388356127463,-0.09904708694064061,-0.24424932938481214,0.3068505820891273,0.6863568640271979,-0.2157117218421814,1,4,2,2,8,8,8,8,8,8,8,5,4,3,6,50,0,10,10,8,False,3,4,5,4,4,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.722222222222222,6.444444444444445,7.0,7.555555555555555,7.166666666666667,5.277777777777778,-0.5409400872881895,0.46227783333056055,0.6362232163243264,0.648555076547913,-0.6779996310844029
True,10,15,30,0.41931683499355654,-0.09904708694064061,0.4057131050506314,1.3339166197185874,0.6863568640271979,1.1875311264265518,1,4,2,2,8,8,8,8,8,8,8,5,4,3,6,50,0,10,10,8,False,3,5,7,5,4,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.722222222222222,6.444444444444445,7.0,7.555555555555555,7.166666666666667,5.277777777777778,1.423715316441425,1.0369776327626348,1.2517864667924687,0.648555076547913,1.0924570513329173
True,58,5,8,-0.09373388356127463,0.477190091249148,-0.24424932938481214,0.8203836009038574,0.12956178214776334,1.1875311264265518,1,4,2,2,8,8,8,8,8,8,8,5,4,3,6,50,0,10,10,8,False,6,3,5,6,4,3,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.722222222222222,6.444444444444445,7.0,7.555555555555555,7.166666666666667,5.277777777777778,0.44138761457661774,-1.2618215649656623,0.020659965856183935,0.008892929719978331,1.0924570513329173
True,40,5,30,-0.6067846021161059,-0.09904708694064061,-0.8942117638202557,-0.20668243672560274,0.12956178214776334,0.2520358942473963,1,4,2,2,8,8,8,8,8,8,8,5,4,3,6,50,0,10,10,8,True,5,5,5,5,4,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.722222222222222,6.444444444444445,7.0,7.555555555555555,7.166666666666667,5.277777777777778,0.7688301818648868,-1.2618215649656623,-0.5949032846119585,0.008892929719978331,-0.6779996310844029
True,25,15,25,0.9323675535483877,-0.6752842651304293,-0.24424932938481214,1.3339166197185874,-0.4272332997316711,0.2520358942473963,1,4,2,2,8,8,8,8,8,8,8,5,4,3,6,50,0,10,10,8,False,4,5,5,4,4,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.722222222222222,6.444444444444445,7.0,7.555555555555555,7.166666666666667,5.277777777777778,0.11394504728834864,1.0369776327626348,1.8673497172606113,0.008892929719978331,-0.6779996310844029
True,50,20,10,-0.09373388356127463,-0.6752842651304293,0.4057131050506314,1.3339166197185874,0.6863568640271979,-0.2157117218421814,1,4,2,2,8,8,8,8,8,8,8,5,4,3,6,50,0,10,10,8,False,4,4,5,3,4,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.722222222222222,6.444444444444445,7.0,7.555555555555555,7.166666666666667,5.277777777777778,1.423715316441425,-0.11242196610151375,2.482912967728754,1.2882172233758478,-0.08784740361196283
True,15,19,19,0.9323675535483877,-0.09904708694064061,-0.24424932938481214,-0.20668243672560274,-0.4272332997316711,-0.2157117218421814,9,5,2,5,9,4,4,2,5,1,9,1,5,7,10,28,19,19,3,7,True,7,7,7,7,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,6.866666666666666,6.533333333333333,7.066666666666666,6.266666666666667,7.266666666666667,5.333333333333333,-0.8683826545764586,-0.6871217655335881,-0.5949032846119585,-0.6307692171079563,0.5023048238604773
True,10,20,20,-1.119835320670937,-1.8277586215100066,-1.5441741982556993,-1.2337484743550629,0.12956178214776334,-1.1512069540213368,9,5,2,5,9,4,4,2,5,1,9,1,5,7,10,28,19,19,3,7,False,6,7,7,4,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,6.866666666666666,6.533333333333333,7.066666666666666,6.266666666666667,7.266666666666667,5.333333333333333,-0.5409400872881895,-0.11242196610151375,-1.210466535080101,-1.270431363935891,-0.6779996310844029
True,8,21,21,1.445418272103219,0.477190091249148,1.055675539486075,0.8203836009038574,0.6863568640271979,0.2520358942473963,9,5,2,5,9,4,4,2,5,1,9,1,5,7,10,28,19,19,3,7,False,3,7,7,5,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,6.866666666666666,6.533333333333333,7.066666666666666,6.266666666666667,7.266666666666667,5.333333333333333,1.0962727491531559,2.1863772316267833,0.6362232163243264,0.008892929719978331,-0.6779996310844029
True,9,19,19,0.9323675535483877,-1.2515214433202178,-0.8942117638202557,-1.7472814931697929,0.12956178214776334,1.1875311264265518,9,5,2,5,9,4,4,2,5,1,9,1,5,7,10,28,19,19,3,7,True,7,7,7,7,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,6.866666666666666,6.533333333333333,7.066666666666666,6.266666666666667,7.266666666666667,5.333333333333333,-0.5409400872881895,-0.6871217655335881,1.2517864667924687,-1.270431363935891,2.2727615062777975
True,14,16,16,-0.09373388356127463,-0.09904708694064061,-0.24424932938481214,0.3068505820891273,0.12956178214776334,0.2520358942473963,9,5,2,5,9,4,4,2,5,1,9,1,5,7,10,28,19,19,3,7,True,8,8,8,8,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,6.866666666666666,6.533333333333333,7.066666666666666,6.266666666666667,7.266666666666667,5.333333333333333,-0.5409400872881895,-0.11242196610151375,-0.5949032846119585,-0.6307692171079563,-0.6779996310844029
True,15,16,18,-0.09373388356127463,-1.8277586215100066,-0.8942117638202557,-0.20668243672560274,-0.9840283816111056,0.2520358942473963,9,5,2,5,9,4,4,2,5,1,9,1,5,7,10,28,19,19,3,7,False,8,8,8,8,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,6.866666666666666,6.533333333333333,7.066666666666666,6.266666666666667,7.266666666666667,5.333333333333333,-0.5409400872881895,-0.11242196610151375,0.020659965856183935,0.648555076547913,1.0924570513329173
True,15,17,17,0.41931683499355654,0.477190091249148,-0.24424932938481214,-0.7202154555403328,-0.9840283816111056,-1.6189545701109145,9,5,2,5,9,4,4,2,5,1,9,1,5,7,10,28,19,19,3,7,True,8,8,8,8,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,6.866666666666666,6.533333333333333,7.066666666666666,6.266666666666667,7.266666666666667,5.333333333333333,-0.8683826545764586,-0.6871217655335881,0.6362232163243264,0.648555076547913,-0.08784740361196283
True,15,17,17,1.445418272103219,1.0534272694389366,1.055675539486075,1.3339166197185874,1.2431519459066322,0.7197835103369741,9,5,2,5,9,4,4,2,5,1,9,1,5,7,10,28,19,19,3,7,True,7,7,7,7,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,6.866666666666666,6.533333333333333,7.066666666666666,6.266666666666667,7.266666666666667,5.333333333333333,-0.8683826545764586,-0.11242196610151375,0.020659965856183935,0.648555076547913,-0.08784740361196283
True,18,18,20,0.9323675535483877,0.477190091249148,0.4057131050506314,-0.20668243672560274,0.6863568640271979,0.7197835103369741,9,5,2,5,9,4,4,2,5,1,9,1,5,7,10,28,19,19,3,7,True,8,8,8,9,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,6.866666666666666,6.533333333333333,7.066666666666666,6.266666666666667,7.266666666666667,5.333333333333333,-1.1958252218647276,-1.2618215649656623,0.6362232163243264,-1.270431363935891,-0.6779996310844029
True,14,14,21,0.9323675535483877,-0.6752842651304293,-0.8942117638202557,0.8203836009038574,1.2431519459066322,-0.2157117218421814,9,5,2,5,9,4,4,2,5,1,9,1,5,7,10,28,19,19,3,7,False,4,4,8,4,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,6.866666666666666,6.533333333333333,7.066666666666666,6.266666666666667,7.266666666666667,5.333333333333333,-0.5409400872881895,1.0369776327626348,1.2517864667924687,1.2882172233758478,-0.6779996310844029
True,14,20,20,-0.6067846021161059,-1.2515214433202178,-0.8942117638202557,-0.7202154555403328,0.12956178214776334,0.7197835103369741,9,5,2,5,9,4,4,2,5,1,9,1,5,7,10,28,19,19,3,7,False,8,8,8,5,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,6.866666666666666,6.533333333333333,7.066666666666666,6.266666666666667,7.266666666666667,5.333333333333333,-0.8683826545764586,0.46227783333056055,-1.210466535080101,0.648555076547913,-0.08784740361196283
True,18,18,18,-0.6067846021161059,0.477190091249148,-0.8942117638202557,-0.20668243672560274,-0.4272332997316711,-1.1512069540213368,9,5,2,5,9,4,4,2,5,1,9,1,5,7,10,28,19,19,3,7,False,7,7,7,7,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,6.866666666666666,6.533333333333333,7.066666666666666,6.266666666666667,7.266666666666667,5.333333333333333,2.078600451017963,-0.11242196610151375,-0.5949032846119585,-1.270431363935891,1.0924570513329173
True,14,18,16,0.41931683499355654,-0.6752842651304293,1.7056379739215186,1.3339166197185874,1.7999470277860667,0.2520358942473963,9,5,2,5,9,4,4,2,5,1,9,1,5,7,10,28,19,19,3,7,True,7,7,7,7,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,6.866666666666666,6.533333333333333,7.066666666666666,6.266666666666667,7.266666666666667,5.333333333333333,0.11394504728834864,-1.2618215649656623,0.020659965856183935,0.648555076547913,-0.6779996310844029
True,12,20,20,-0.09373388356127463,-1.2515214433202178,-0.8942117638202557,-0.7202154555403328,0.6863568640271979,-1.1512069540213368,9,5,2,5,9,4,4,2,5,1,9,1,5,7,10,28,19,19,3,7,False,5,7,9,8,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,6.866666666666666,6.533333333333333,7.066666666666666,6.266666666666667,7.266666666666667,5.333333333333333,0.44138761457661774,-0.6871217655335881,0.6362232163243264,-0.6307692171079563,1.0924570513329173
True,16,16,16,0.41931683499355654,0.477190091249148,0.4057131050506314,0.3068505820891273,0.12956178214776334,0.2520358942473963,9,5,2,5,9,4,4,2,5,1,9,1,5,7,10,28,19,19,3,7,True,7,7,9,9,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,6.866666666666666,6.533333333333333,7.066666666666666,6.266666666666667,7.266666666666667,5.333333333333333,-0.21349751999992042,-1.2618215649656623,0.020659965856183935,-1.270431363935891,0.5023048238604773
True,16,16,20,0.9323675535483877,1.0534272694389366,1.7056379739215186,0.3068505820891273,1.7999470277860667,0.7197835103369741,5,4,2,3,5,7,9,10,7,3,5,1,5,8,8,21,5,23,21,10,False,2,6,4,5,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.4,7.4,8.0,5.35,7.8,4.85,-1.1958252218647276,2.1863772316267833,0.020659965856183935,2.567541517031717,0.5023048238604773
True,18,18,18,-2.1459367577805994,-2.403995799699795,-2.8440990671265864,-2.260814511984523,-1.5408234634905402,-1.6189545701109145,5,4,2,3,5,7,9,10,7,3,5,1,5,8,8,21,5,23,21,10,False,2,5,4,3,1,3,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.4,7.4,8.0,5.35,7.8,4.85,-0.8683826545764586,-1.2618215649656623,-0.5949032846119585,0.008892929719978331,-1.268151858556843
True,18,18,20,-1.119835320670937,1.0534272694389366,1.055675539486075,-1.2337484743550629,1.2431519459066322,-0.6834593379317592,5,4,2,3,5,7,9,10,7,3,5,1,5,8,8,21,5,23,21,10,False,4,4,6,6,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.4,7.4,8.0,5.35,7.8,4.85,0.7688301818648868,-1.2618215649656623,0.020659965856183935,0.648555076547913,-0.6779996310844029
True,20,16,20,-0.09373388356127463,1.6296644476287252,-0.24424932938481214,-0.20668243672560274,0.6863568640271979,-1.1512069540213368,5,4,2,3,5,7,9,10,7,3,5,1,5,8,8,21,5,23,21,10,False,4,4,6,5,3,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.4,7.4,8.0,5.35,7.8,4.85,0.44138761457661774,-0.11242196610151375,-0.5949032846119585,0.648555076547913,-0.08784740361196283
True,15,19,17,-0.6067846021161059,-1.8277586215100066,-1.5441741982556993,-0.7202154555403328,-1.5408234634905402,-0.2157117218421814,5,4,2,3,5,7,9,10,7,3,5,1,5,8,8,21,5,23,21,10,False,3,7,5,3,2,3,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.4,7.4,8.0,5.35,7.8,4.85,-0.8683826545764586,-0.11242196610151375,0.020659965856183935,-1.270431363935891,0.5023048238604773
True,15,17,19,-0.6067846021161059,0.477190091249148,0.4057131050506314,-0.20668243672560274,-0.4272332997316711,-0.2157117218421814,5,4,2,3,5,7,9,10,7,3,5,1,5,8,8,21,5,23,21,10,True,6,6,7,6,3,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.4,7.4,8.0,5.35,7.8,4.85,-0.8683826545764586,-0.6871217655335881,-1.210466535080101,-1.270431363935891,-0.08784740361196283
True,15,19,19,-0.09373388356127463,0.477190091249148,1.055675539486075,-0.20668243672560274,0.6863568640271979,0.7197835103369741,5,4,2,3,5,7,9,10,7,3,5,1,5,8,8,21,5,23,21,10,True,6,6,8,5,3,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.4,7.4,8.0,5.35,7.8,4.85,-0.5409400872881895,-1.2618215649656623,-0.5949032846119585,0.648555076547913,-0.6779996310844029
True,20,16,18,-0.6067846021161059,-0.09904708694064061,1.055675539486075,-0.7202154555403328,1.2431519459066322,-0.2157117218421814,5,4,2,3,5,7,9,10,7,3,5,1,5,8,8,21,5,23,21,10,True,6,5,5,6,3,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.4,7.4,8.0,5.35,7.8,4.85,-0.5409400872881895,-0.6871217655335881,-0.5949032846119585,0.648555076547913,-0.6779996310844029
True,17,13,17,-0.09373388356127463,1.0534272694389366,0.4057131050506314,-0.20668243672560274,0.6863568640271979,-1.1512069540213368,5,4,2,3,5,7,9,10,7,3,5,1,5,8,8,21,5,23,21,10,True,6,5,6,7,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.4,7.4,8.0,5.35,7.8,4.85,-0.8683826545764586,-1.2618215649656623,-0.5949032846119585,0.008892929719978331,-0.6779996310844029
True,15,17,17,-2.1459367577805994,0.477190091249148,0.4057131050506314,-2.774347530799253,-0.4272332997316711,-2.086702186200492,5,4,2,3,5,7,9,10,7,3,5,1,5,8,8,21,5,23,21,10,False,6,6,6,5,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.4,7.4,8.0,5.35,7.8,4.85,-0.8683826545764586,1.0369776327626348,1.2517864667924687,-0.6307692171079563,0.5023048238604773
True,13,22,17,-0.6067846021161059,-0.6752842651304293,-1.5441741982556993,-0.20668243672560274,-0.4272332997316711,-0.6834593379317592,5,4,2,3,5,7,9,10,7,3,5,1,5,8,8,21,5,23,21,10,False,3,4,5,5,3,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.4,7.4,8.0,5.35,7.8,4.85,0.11394504728834864,-0.11242196610151375,-0.5949032846119585,0.008892929719978331,0.5023048238604773
True,15,19,19,-0.09373388356127463,1.6296644476287252,1.7056379739215186,-0.7202154555403328,1.2431519459066322,0.2520358942473963,5,4,2,3,5,7,9,10,7,3,5,1,5,8,8,21,5,23,21,10,True,6,7,7,5,7,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.4,7.4,8.0,5.35,7.8,4.85,-0.21349751999992042,-1.2618215649656623,-1.210466535080101,0.648555076547913,-1.268151858556843
True,14,18,20,0.41931683499355654,0.477190091249148,-0.24424932938481214,-0.20668243672560274,0.6863568640271979,-1.1512069540213368,5,4,2,3,5,7,9,10,7,3,5,1,5,8,8,21,5,23,21,10,False,3,3,4,4,3,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.4,7.4,8.0,5.35,7.8,4.85,-1.1958252218647276,1.0369776327626348,0.020659965856183935,1.2882172233758478,-1.268151858556843
True,16,20,18,0.41931683499355654,-1.2515214433202178,1.7056379739215186,0.3068505820891273,1.7999470277860667,1.6552787425161295,5,4,2,3,5,7,9,10,7,3,5,1,5,8,8,21,5,23,21,10,True,6,6,8,6,6,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.4,7.4,8.0,5.35,7.8,4.85,-0.5409400872881895,-0.6871217655335881,-0.5949032846119585,1.2882172233758478,0.5023048238604773
True,16,16,18,-1.6328860392257682,-0.09904708694064061,1.7056379739215186,-1.7472814931697929,1.7999470277860667,-0.2157117218421814,5,4,2,3,5,7,9,10,7,3,5,1,5,8,8,21,5,23,21,10,False,5,5,4,5,1,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.4,7.4,8.0,5.35,7.8,4.85,0.11394504728834864,-0.11242196610151375,0.020659965856183935,2.567541517031717,-0.6779996310844029
True,12,13,19,-0.6067846021161059,0.477190091249148,1.7056379739215186,0.8203836009038574,0.6863568640271979,-0.2157117218421814,5,4,2,3,5,7,9,10,7,3,5,1,5,8,8,21,5,23,21,10,True,7,6,6,8,2,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.4,7.4,8.0,5.35,7.8,4.85,-0.8683826545764586,-0.11242196610151375,-1.210466535080101,-0.6307692171079563,-0.6779996310844029
True,15,17,21,0.41931683499355654,-0.09904708694064061,-0.24424932938481214,0.3068505820891273,0.12956178214776334,0.7197835103369741,5,4,2,3,5,7,9,10,7,3,5,1,5,8,8,21,5,23,21,10,True,5,7,8,5,2,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.4,7.4,8.0,5.35,7.8,4.85,1.0962727491531559,-0.11242196610151375,0.020659965856183935,-0.6307692171079563,-0.08784740361196283
True,14,18,18,-0.09373388356127463,-0.09904708694064061,-0.24424932938481214,-0.20668243672560274,0.6863568640271979,-0.2157117218421814,5,4,2,3,5,7,9,10,7,3,5,1,5,8,8,21,5,23,21,10,False,6,5,6,6,4,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.4,7.4,8.0,5.35,7.8,4.85,-0.21349751999992042,-1.2618215649656623,-1.210466535080101,0.008892929719978331,-1.268151858556843
True,13,19,19,-0.09373388356127463,-0.09904708694064061,1.055675539486075,-0.7202154555403328,1.2431519459066322,0.2520358942473963,5,4,2,3,5,7,9,10,7,3,5,1,5,8,8,21,5,23,21,10,True,7,6,7,6,1,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.4,7.4,8.0,5.35,7.8,4.85,-0.8683826545764586,-0.6871217655335881,-0.5949032846119585,0.648555076547913,-1.268151858556843
